Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
CNN_DailyMail_Entry_71.txt,0.4354066985645933,0.7181249999999999,0.5598086124401914,0.7472527472527473,1.7272727272727273,0.7272727272727273,4.0,0.0,0.430406852248394,0.6443768996960486
CNN_DailyMail_Entry_40.txt,0.29507174048658763,0.778198198198188,0.5015595757953837,0.7209302325581395,2.4794520547945207,0.136986301369863,4.0,1.6666666666666667,0.3781770376862401,0.40022547914317924
CNN_DailyMail_Entry_22.txt,0.40454545454545454,0.8114079422382655,0.5284090909090909,0.797752808988764,0.5,0.11904761904761904,3.5,3.0,0.4822546972860125,0.6816192560175055
CNN_DailyMail_Entry_18.txt,0.3653543307086614,0.8139557739557749,0.5566929133858268,0.8211206896551724,1.7407407407407407,0.8518518518518519,6.333333333333333,2.3333333333333335,0.5106132075471698,0.3366470854044284
CNN_DailyMail_Entry_1.txt,0.42138364779874216,0.7973424190800669,0.5550314465408805,0.7686567164179104,1.2142857142857142,0.5357142857142857,4.5,6.5,0.5250266240681576,0.519559902200489
CNN_DailyMail_Entry_53.txt,0.3656821378340366,0.7877643504531708,0.5569620253164557,0.7653846153846153,5.696969696969697,0.30303030303030304,22.333333333333332,1.3333333333333333,0.4001441961067051,0.37510170870626525
CNN_DailyMail_Entry_94.txt,0.3288888888888889,0.7488366627497071,0.5655555555555556,0.793918918918919,1.0892857142857142,0.48214285714285715,3.0,0.0,0.4671474358974359,0.3108048021342819
CNN_DailyMail_Entry_17.txt,0.41751269035532995,0.7965087956698222,0.549492385786802,0.7933130699088146,1.0,0.23076923076923078,4.0,3.5,0.4677197802197802,0.5056570931244561
CNN_DailyMail_Entry_52.txt,0.4066924066924067,0.8031318681318652,0.5585585585585585,0.8164556962025317,1.3666666666666667,0.5333333333333333,7.0,5.333333333333333,0.553763440860215,0.4371165644171779
CNN_DailyMail_Entry_36.txt,0.43023255813953487,0.8095437731196062,0.5651162790697675,0.8162162162162162,3.8181818181818183,0.12121212121212122,4.0,5.666666666666667,0.5428802588996764,0.6156583629893239
CNN_DailyMail_Entry_8.txt,0.4964705882352941,0.8026595744680843,0.5623529411764706,0.7440758293838863,1.0434782608695652,0.5652173913043478,4.0,1.3333333333333333,0.662125340599455,0.5520684736091298
