Filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,sdi_noun,sdi_verb
WMT_Entry_69.txt,0.6481481481481481,0.6679999999999999,0.5185185185185185,0.6285714285714286,0.4444444444444444,0.25,0.4444444444444444,0.25,0.7192982456140351,0.8
WMT_Entry_100.txt,0.6923076923076923,0.6923076923076923,0.5641025641025641,0.5925925925925926,0.6,1.0,0.6,1.0,0.7959183673469388,0.5
WMT_Entry_82.txt,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5714285714285714,0.5,1.0,0.5,1.0,0.5454545454545454,0.5
WMT_Entry_25.txt,0.5918367346938775,0.5918367346938775,0.5918367346938775,0.6551724137931034,1.0,0.5,1.0,0.5,0.4796747967479675,0.8833333333333333
WMT_Entry_11.txt,0.6031746031746031,0.7000000000000001,0.5079365079365079,0.631578947368421,0.5,0.5,0.5,0.5,0.7872340425531915,0.8089887640449438
WMT_Entry_91.txt,0.5178571428571429,0.5542857142857144,0.5714285714285714,0.6551724137931034,0.875,0.3333333333333333,0.875,0.3333333333333333,0.6666666666666666,0.6962025316455697
WMT_Entry_40.txt,0.5833333333333334,0.5833333333333334,0.5,0.42857142857142855,1.0,0.0,1.0,0.0,0.5,0
WMT_Entry_38.txt,0.5789473684210527,0.5789473684210527,0.6052631578947368,0.6818181818181818,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6020408163265306,0.9777777777777777
WMT_Entry_43.txt,0.7741935483870968,0.7741935483870968,0.7096774193548387,0.7083333333333334,0.8,0.0,0.8,0.0,0.5777777777777777,1.0
WMT_Entry_8.txt,0.5254237288135594,0.59,0.5254237288135594,0.6451612903225806,0.75,0.5,0.75,0.5,0.5895522388059702,0.5714285714285714
WMT_Entry_67.txt,0.5681818181818182,0.5681818181818182,0.5681818181818182,0.64,0.875,0.0,0.875,0.0,0.5285714285714286,1.0
WMT_Entry_84.txt,0.6862745098039216,0.7,0.5294117647058824,0.6,0.5,0.5,0.5,0.5,0.7428571428571429,0.7837837837837838
WMT_Entry_81.txt,0.6491228070175439,0.6675,0.5964912280701754,0.6756756756756757,0.6923076923076923,0.0,0.6923076923076923,0.0,0.6834170854271356,1.0
WMT_Entry_10.txt,0.5,0.5,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,0.5,0.5
WMT_Entry_37.txt,0.8,0.8,0.55,0.625,0.25,0.0,0.25,0.0,0.8717948717948718,1.0
WMT_Entry_35.txt,0.6176470588235294,0.6176470588235294,0.5,0.6190476190476191,0.8,0.0,0.8,0.0,0.5777777777777777,1.0
WMT_Entry_55.txt,0.8260869565217391,0.8260869565217391,0.6521739130434783,0.6842105263157895,0.0,0.0,0.0,0.0,1.0,1.0
WMT_Entry_15.txt,0.46938775510204084,0.46938775510204084,0.5102040816326531,0.6521739130434783,0.8333333333333334,0.5,0.8333333333333334,0.5,0.5,0.625
WMT_Entry_42.txt,0.5875,0.7296774193548385,0.5375,0.7021276595744681,0.5714285714285714,0.0,0.5714285714285714,0.0,0.7218934911242604,0.9827586206896551
WMT_Entry_85.txt,0.6363636363636364,0.7305882352941179,0.5,0.5476190476190477,0.42857142857142855,0.2,0.42857142857142855,0.2,0.7395833333333334,0.8376068376068376
WMT_Entry_99.txt,0.5625,0.5625,0.4583333333333333,0.5555555555555556,0.6666666666666666,0.75,0.6666666666666666,0.75,0.7241379310344828,0.6666666666666666
WMT_Entry_14.txt,0.5294117647058824,0.7815094339622644,0.5392156862745098,0.6296296296296297,0.5384615384615384,0.7142857142857143,0.5384615384615384,0.7142857142857143,0.4866666666666667,0.7251908396946565
WMT_Entry_24.txt,0.7241379310344828,0.7241379310344828,0.5862068965517241,0.6190476190476191,0.5,0.0,0.5,0.0,0.918918918918919,0.9647058823529412
WMT_Entry_45.txt,0.6,0.6,0.6,0.6666666666666666,1.0,0.0,1.0,0.0,0.5,1.0
WMT_Entry_63.txt,0.6388888888888888,0.7295652173913042,0.5277777777777778,0.6739130434782609,0.5,0.3333333333333333,0.5,0.3333333333333333,0.696,0.6991869918699187
WMT_Entry_64.txt,0.660377358490566,0.675,0.5471698113207547,0.6285714285714286,0.75,0.0,0.75,0.0,0.6031746031746031,0.9655172413793104
WMT_Entry_39.txt,0.7021276595744681,0.7021276595744681,0.48936170212765956,0.5454545454545454,0.8333333333333334,0.0,0.8333333333333334,0.0,0.6611570247933884,0.9915254237288136
WMT_Entry_21.txt,0.625,0.625,0.525,0.64,0.4,0.0,0.4,0.0,0.7037037037037037,0.9540229885057471
WMT_Entry_60.txt,0.717948717948718,0.717948717948718,0.5384615384615384,0.5714285714285714,0.5,0.3333333333333333,0.5,0.3333333333333333,0.6885245901639344,0.8205128205128205
WMT_Entry_26.txt,0.5641025641025641,0.5641025641025641,0.46153846153846156,0.5454545454545454,0.5714285714285714,0.5,0.5714285714285714,0.5,0.8873239436619719,0.7741935483870968
WMT_Entry_80.txt,0.6363636363636364,0.65,0.45454545454545453,0.5428571428571428,0.8571428571428571,0.5,0.8571428571428571,0.5,0.6875,0.8695652173913043
WMT_Entry_3.txt,0.8333333333333334,0.8333333333333334,0.625,0.65,0.0,0.0,0.0,0.0,1.0,0
WMT_Entry_52.txt,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.4,0.5,0.3333333333333333,0.5,0.3333333333333333,0.7916666666666666,0.9014084507042254
